"Dataframe_id"	"Subject_id"	"Activity"	" timeBodyAcc-mean()-X"	" timeBodyAcc-mean()-Y"	" timeBodyAcc-mean()-Z"	" timeGravityAcc-mean()-X"	" timeGravityAcc-mean()-Y"	" timeGravityAcc-mean()-Z"	" timeBodyAccJerk-mean()-X"	" timeBodyAccJerk-mean()-Y"	" timeBodyAccJerk-mean()-Z"	" timeBodyGyro-mean()-X"	" timeBodyGyro-mean()-Y"	" timeBodyGyro-mean()-Z"	" timeBodyGyroJerk-mean()-X"	" timeBodyGyroJerk-mean()-Y"	" timeBodyGyroJerk-mean()-Z"	" timeBodyAccMag-mean()"	" timeGravityAccMag-mean()"	" timeBodyAccJerkMag-mean()"	" timeBodyGyroMag-mean()"	" timeBodyGyroJerkMag-mean()"	" freqBodyAcc-mean()-X"	" freqBodyAcc-mean()-Y"	" freqBodyAcc-mean()-Z"	" freqBodyAccJerk-mean()-X"	" freqBodyAccJerk-mean()-Y"	" freqBodyAccJerk-mean()-Z"	" freqBodyGyro-mean()-X"	" freqBodyGyro-mean()-Y"	" freqBodyGyro-mean()-Z"	" freqBodyAccMag-mean()"	" freqBodyBodyAccJerkMag-mean()"	" freqBodyBodyGyroMag-mean()"	" freqBodyBodyGyroJerkMag-mean()"	" timeBodyAcc-std()-X"	" timeBodyAcc-std()-Y"	" timeBodyAcc-std()-Z"	" timeGravityAcc-std()-X"	" timeGravityAcc-std()-Y"	" timeGravityAcc-std()-Z"	" timeBodyAccJerk-std()-X"	" timeBodyAccJerk-std()-Y"	" timeBodyAccJerk-std()-Z"	" timeBodyGyro-std()-X"	" timeBodyGyro-std()-Y"	" timeBodyGyro-std()-Z"	" timeBodyGyroJerk-std()-X"	" timeBodyGyroJerk-std()-Y"	" timeBodyGyroJerk-std()-Z"	" timeBodyAccMag-std()"	" timeGravityAccMag-std()"	" timeBodyAccJerkMag-std()"	" timeBodyGyroMag-std()"	" timeBodyGyroJerkMag-std()"	" freqBodyAcc-std()-X"	" freqBodyAcc-std()-Y"	" freqBodyAcc-std()-Z"	" freqBodyAccJerk-std()-X"	" freqBodyAccJerk-std()-Y"	" freqBodyAccJerk-std()-Z"	" freqBodyGyro-std()-X"	" freqBodyGyro-std()-Y"	" freqBodyGyro-std()-Z"	" freqBodyAccMag-std()"	" freqBodyBodyAccJerkMag-std()"	" freqBodyBodyGyroMag-std()"	" freqBodyBodyGyroJerkMag-std()"
1	12	"walking"	"2.7713e-01"	"-1.5561e-02"	"-1.0316e-01"	"9.6687e-01"	"-1.5598e-01"	"-3.6084e-02"	"4.5764e-02"	"1.9777e-02"	"5.0259e-03"	"-1.0451e-01"	"-3.4429e-02"	"9.9974e-02"	"-6.2239e-02"	"-4.9853e-02"	"-4.6734e-02"	"-1.0220e-01"	"-1.0220e-01"	"-1.4406e-01"	"-3.5593e-01"	"-5.1749e-01"	"-5.4358e-02"	"-7.1302e-02"	"-4.2233e-01"	"-8.1620e-02"	"-1.4137e-01"	"-4.9139e-01"	"-4.0198e-01"	"-4.6789e-01"	"-3.1728e-01"	"-1.5312e-01"	"-2.9912e-02"	"-4.4250e-01"	"-5.6118e-01"	"-1.2890e-01"	"-1.2278e-01"	"-4.1061e-01"	"-9.7911e-01"	"-9.6462e-01"	"-9.5028e-01"	"-1.3507e-02"	"-8.9405e-02"	"-5.1228e-01"	"-5.4626e-01"	"-4.4940e-01"	"-3.5017e-01"	"-3.9081e-01"	"-5.8129e-01"	"-4.8064e-01"	"-2.3697e-01"	"-2.3697e-01"	"-2.0285e-02"	"-4.1321e-01"	"-5.4889e-01"	"-1.6071e-01"	"-2.0852e-01"	"-4.5215e-01"	"-3.1059e-02"	"-9.4056e-02"	"-5.3149e-01"	"-5.9314e-01"	"-4.4380e-01"	"-4.2226e-01"	"-4.0890e-01"	"-1.3954e-02"	"-4.9480e-01"	"-5.6493e-01"
1	12	"walking_downst."	"2.8152e-01"	"-1.8084e-02"	"-1.0956e-01"	"9.4986e-01"	"-1.7870e-01"	"-5.6105e-02"	"6.2150e-02"	"-1.1929e-02"	"4.8526e-03"	"-1.1253e-01"	"-4.2734e-02"	"8.9543e-02"	"-2.6467e-02"	"-6.0918e-02"	"-6.5324e-02"	"1.8314e-02"	"1.8314e-02"	"-1.0709e-01"	"-2.1335e-01"	"-4.4283e-01"	"2.3505e-02"	"1.5051e-01"	"-4.0212e-01"	"-7.0147e-03"	"6.3941e-03"	"-4.5161e-01"	"-1.7886e-01"	"-4.2063e-01"	"-2.1277e-01"	"1.4802e-01"	"7.6997e-02"	"-3.4494e-01"	"-4.5823e-01"	"4.2408e-02"	"1.1084e-01"	"-4.2502e-01"	"-9.5950e-01"	"-9.4330e-01"	"-9.3540e-01"	"6.3191e-03"	"6.2922e-02"	"-4.9866e-01"	"-3.6214e-01"	"-4.7629e-01"	"-3.3781e-01"	"-2.7861e-01"	"-5.1748e-01"	"-3.6523e-01"	"9.7261e-02"	"9.7261e-02"	"6.5578e-02"	"-3.2046e-01"	"-4.5245e-01"	"4.8335e-02"	"1.6750e-02"	"-4.8739e-01"	"-7.2311e-02"	"5.1512e-02"	"-5.4446e-01"	"-4.2236e-01"	"-5.1892e-01"	"-4.4851e-01"	"-1.0512e-01"	"4.2063e-02"	"-4.2355e-01"	"-4.8678e-01"
1	12	"walking_upst."	"2.7297e-01"	"-2.6357e-02"	"-1.0734e-01"	"9.3837e-01"	"-2.5914e-01"	"-7.0250e-02"	"7.2866e-02"	"-6.8949e-03"	"9.0666e-03"	"-9.3123e-02"	"-4.1131e-02"	"8.9802e-02"	"-4.5564e-02"	"-3.3541e-02"	"-6.5317e-02"	"-2.2918e-01"	"-2.2918e-01"	"-4.3247e-01"	"-3.1656e-01"	"-6.7497e-01"	"-3.2145e-01"	"-1.6834e-01"	"-5.6084e-01"	"-3.8584e-01"	"-3.3308e-01"	"-6.8793e-01"	"-4.2636e-01"	"-6.0471e-01"	"-4.0608e-01"	"-2.9001e-01"	"-3.2088e-01"	"-5.9403e-01"	"-7.1433e-01"	"-2.9015e-01"	"-1.0382e-01"	"-4.3670e-01"	"-9.6025e-01"	"-9.4138e-01"	"-9.3807e-01"	"-3.5986e-01"	"-3.1133e-01"	"-7.1934e-01"	"-5.2666e-01"	"-5.2295e-01"	"-3.4961e-01"	"-5.5000e-01"	"-7.6120e-01"	"-6.0641e-01"	"-2.8584e-01"	"-2.8584e-01"	"-3.2983e-01"	"-5.2569e-01"	"-7.1341e-01"	"-2.7893e-01"	"-1.3018e-01"	"-4.1860e-01"	"-3.9060e-01"	"-3.3593e-01"	"-7.5011e-01"	"-5.6046e-01"	"-4.8392e-01"	"-3.9610e-01"	"-3.9529e-01"	"-3.4657e-01"	"-5.6444e-01"	"-7.3313e-01"
1	13	"laying"	"2.7672e-01"	"-2.0440e-02"	"-1.0433e-01"	"-1.5685e-01"	"6.5640e-01"	"5.9888e-01"	"7.6777e-02"	"1.8344e-02"	"-9.8839e-03"	"-9.7361e-03"	"-9.6625e-02"	"1.1782e-01"	"-1.0184e-01"	"-4.1774e-02"	"-6.4877e-02"	"-9.6052e-01"	"-9.6052e-01"	"-9.8547e-01"	"-9.4430e-01"	"-9.8545e-01"	"-9.7472e-01"	"-9.6584e-01"	"-9.6630e-01"	"-9.8520e-01"	"-9.8038e-01"	"-9.8099e-01"	"-9.6946e-01"	"-9.6869e-01"	"-9.6913e-01"	"-9.5954e-01"	"-9.8075e-01"	"-9.5768e-01"	"-9.7815e-01"	"-9.6889e-01"	"-9.5095e-01"	"-9.5039e-01"	"-9.5788e-01"	"-9.7595e-01"	"-9.5989e-01"	"-9.8542e-01"	"-9.8015e-01"	"-9.8307e-01"	"-9.7214e-01"	"-9.6270e-01"	"-9.6735e-01"	"-9.8140e-01"	"-9.7885e-01"	"-9.8980e-01"	"-9.4794e-01"	"-9.4794e-01"	"-9.8007e-01"	"-9.4469e-01"	"-9.7511e-01"	"-9.6696e-01"	"-9.4746e-01"	"-9.4585e-01"	"-9.8708e-01"	"-9.8139e-01"	"-9.8367e-01"	"-9.7345e-01"	"-9.5994e-01"	"-9.6980e-01"	"-9.4943e-01"	"-9.7804e-01"	"-9.4613e-01"	"-9.7280e-01"
1	13	"sitting"	"2.7433e-01"	"-5.8773e-03"	"-9.7247e-02"	"9.2558e-01"	"1.0177e-01"	"7.5777e-02"	"7.5287e-02"	"-1.1234e-03"	"-2.3240e-02"	"-3.5512e-02"	"-9.0269e-02"	"8.2343e-02"	"-9.5920e-02"	"-4.1037e-02"	"-4.6612e-02"	"-9.5769e-01"	"-9.5769e-01"	"-9.8950e-01"	"-9.5114e-01"	"-9.9260e-01"	"-9.9014e-01"	"-9.5967e-01"	"-9.5618e-01"	"-9.9268e-01"	"-9.8391e-01"	"-9.8526e-01"	"-9.8322e-01"	"-9.8246e-01"	"-9.6838e-01"	"-9.5690e-01"	"-9.8835e-01"	"-9.7326e-01"	"-9.9172e-01"	"-9.8955e-01"	"-9.3897e-01"	"-9.3864e-01"	"-9.8138e-01"	"-9.5135e-01"	"-9.3098e-01"	"-9.9283e-01"	"-9.8427e-01"	"-9.8761e-01"	"-9.8584e-01"	"-9.7967e-01"	"-9.6690e-01"	"-9.9137e-01"	"-9.9177e-01"	"-9.8986e-01"	"-9.3794e-01"	"-9.3794e-01"	"-9.8881e-01"	"-9.6394e-01"	"-9.9141e-01"	"-9.8941e-01"	"-9.3367e-01"	"-9.3419e-01"	"-9.9368e-01"	"-9.8591e-01"	"-9.8861e-01"	"-9.8671e-01"	"-9.7827e-01"	"-9.6945e-01"	"-9.3853e-01"	"-9.8833e-01"	"-9.6427e-01"	"-9.9122e-01"
1	13	"standing"	"2.7776e-01"	"-1.6789e-02"	"-1.1212e-01"	"9.4270e-01"	"-2.3994e-01"	"-5.2486e-02"	"7.5863e-02"	"7.6204e-03"	"-7.0498e-04"	"-2.9549e-02"	"-7.5321e-02"	"8.5471e-02"	"-9.8120e-02"	"-4.1287e-02"	"-5.3926e-02"	"-9.7156e-01"	"-9.7156e-01"	"-9.8680e-01"	"-9.5783e-01"	"-9.8364e-01"	"-9.8943e-01"	"-9.5943e-01"	"-9.7757e-01"	"-9.8820e-01"	"-9.7775e-01"	"-9.8461e-01"	"-9.5715e-01"	"-9.7291e-01"	"-9.7439e-01"	"-9.7239e-01"	"-9.8198e-01"	"-9.5749e-01"	"-9.7720e-01"	"-9.9102e-01"	"-9.4942e-01"	"-9.6754e-01"	"-9.9223e-01"	"-9.7468e-01"	"-9.7683e-01"	"-9.8764e-01"	"-9.7770e-01"	"-9.8693e-01"	"-9.5558e-01"	"-9.7172e-01"	"-9.7344e-01"	"-9.7847e-01"	"-9.8098e-01"	"-9.8518e-01"	"-9.6852e-01"	"-9.6852e-01"	"-9.8187e-01"	"-9.4498e-01"	"-9.7620e-01"	"-9.9182e-01"	"-9.4718e-01"	"-9.6405e-01"	"-9.8819e-01"	"-9.7941e-01"	"-9.8787e-01"	"-9.5582e-01"	"-9.7143e-01"	"-9.7553e-01"	"-9.7045e-01"	"-9.8062e-01"	"-9.4686e-01"	"-9.7647e-01"
1	13	"walking"	"2.7588e-01"	"-1.8566e-02"	"-1.1143e-01"	"9.1086e-01"	"-2.8366e-01"	"-1.3130e-01"	"8.0959e-02"	"3.0836e-03"	"5.9725e-03"	"-1.7421e-02"	"-7.9847e-02"	"7.8421e-02"	"-9.6660e-02"	"-3.1985e-02"	"-6.3669e-02"	"-1.3564e-01"	"-1.3564e-01"	"-1.3321e-01"	"-2.1867e-01"	"-3.0351e-01"	"-3.3503e-01"	"9.5515e-02"	"-2.4685e-01"	"-2.9046e-01"	"-4.3920e-02"	"-3.4226e-01"	"-1.9286e-01"	"-2.5621e-01"	"-2.7661e-01"	"-2.3460e-01"	"-1.5211e-01"	"-2.6747e-01"	"-3.3853e-01"	"-3.4698e-01"	"1.4187e-01"	"-2.2050e-01"	"-9.7254e-01"	"-9.6090e-01"	"-9.4864e-01"	"-2.2091e-01"	"5.6549e-02"	"-3.7463e-01"	"-3.7606e-01"	"-2.9002e-01"	"-3.6337e-01"	"-2.1681e-01"	"-3.5776e-01"	"-3.4177e-01"	"-2.9255e-01"	"-2.9255e-01"	"-1.3179e-01"	"-2.5324e-01"	"-3.2212e-01"	"-3.5330e-01"	"9.2197e-02"	"-2.6990e-01"	"-2.1972e-01"	"9.4674e-02"	"-4.0617e-01"	"-4.3571e-01"	"-3.1862e-01"	"-4.5533e-01"	"-4.3839e-01"	"-1.1359e-01"	"-3.7995e-01"	"-3.4929e-01"
1	13	"walking_downst."	"2.9491e-01"	"-1.4372e-02"	"-1.0199e-01"	"9.4188e-01"	"-2.1156e-01"	"-9.5082e-02"	"1.0170e-01"	"-7.5187e-03"	"-2.5298e-02"	"-1.2267e-01"	"-2.3721e-02"	"1.1128e-01"	"-6.4720e-02"	"-6.6941e-02"	"-5.1202e-02"	"-2.9463e-02"	"-2.9463e-02"	"-1.2793e-01"	"-1.0211e-01"	"-3.2355e-01"	"-7.2660e-02"	"-3.6454e-02"	"-1.5118e-01"	"-1.1485e-01"	"-2.0781e-01"	"-2.7614e-01"	"-3.1968e-01"	"-1.3383e-01"	"-2.1291e-01"	"5.2879e-02"	"-2.8216e-02"	"-2.0612e-01"	"-2.6640e-01"	"-6.8156e-02"	"-3.2125e-02"	"-1.5833e-01"	"-9.5264e-01"	"-9.2854e-01"	"-8.9396e-01"	"-7.4091e-02"	"-1.4903e-01"	"-3.1705e-01"	"-4.1701e-01"	"-1.9885e-01"	"-3.2277e-01"	"-4.6374e-01"	"-2.5916e-01"	"-3.6709e-01"	"-1.5610e-02"	"-1.5610e-02"	"-4.3396e-02"	"-2.3676e-01"	"-2.7649e-01"	"-6.8044e-02"	"-9.2444e-02"	"-2.3332e-01"	"-1.1474e-01"	"-1.4178e-01"	"-3.5658e-01"	"-4.5219e-01"	"-2.4966e-01"	"-4.2701e-01"	"-2.1091e-01"	"-7.0989e-02"	"-4.0056e-01"	"-3.4309e-01"
1	13	"walking_upst."	"2.5820e-01"	"-2.7739e-02"	"-1.2577e-01"	"8.4763e-01"	"-3.5740e-01"	"-2.0751e-01"	"6.9244e-02"	"-1.2801e-03"	"-2.5413e-02"	"-1.3829e-01"	"3.8197e-03"	"1.1668e-01"	"-6.6482e-02"	"-4.5305e-02"	"-6.6165e-02"	"-1.0115e-01"	"-1.0115e-01"	"-4.5619e-01"	"-2.3718e-01"	"-6.3196e-01"	"-3.8246e-01"	"-6.3656e-02"	"-4.0479e-01"	"-5.0621e-01"	"-3.6900e-01"	"-6.3150e-01"	"-4.8211e-01"	"-4.9218e-01"	"-2.5534e-01"	"-3.6752e-01"	"-4.2510e-01"	"-4.8548e-01"	"-6.5609e-01"	"-2.9628e-01"	"1.0447e-01"	"-2.1721e-01"	"-9.4644e-01"	"-9.2205e-01"	"-9.1027e-01"	"-4.8733e-01"	"-3.2333e-01"	"-6.6092e-01"	"-5.4107e-01"	"-4.0357e-01"	"-2.1181e-01"	"-6.3104e-01"	"-6.7881e-01"	"-5.5088e-01"	"-3.2634e-01"	"-3.2634e-01"	"-4.5123e-01"	"-4.1566e-01"	"-6.6922e-01"	"-2.6608e-01"	"1.1466e-01"	"-1.8484e-01"	"-5.1434e-01"	"-3.1940e-01"	"-6.8924e-01"	"-5.6291e-01"	"-3.6428e-01"	"-2.7253e-01"	"-4.0907e-01"	"-4.9109e-01"	"-4.7077e-01"	"-7.1226e-01"
1	18	"laying"	"2.7469e-01"	"-1.7394e-02"	"-1.0770e-01"	"-2.2060e-01"	"7.1976e-01"	"6.0550e-01"	"7.4999e-02"	"1.1702e-02"	"-1.2134e-03"	"-2.5176e-02"	"-8.3759e-02"	"9.3778e-02"	"-9.9715e-02"	"-3.9344e-02"	"-5.9314e-02"	"-9.8646e-01"	"-9.8646e-01"	"-9.8832e-01"	"-9.8074e-01"	"-9.9310e-01"	"-9.8518e-01"	"-9.8491e-01"	"-9.8861e-01"	"-9.8640e-01"	"-9.8587e-01"	"-9.8912e-01"	"-9.9244e-01"	"-9.8561e-01"	"-9.8500e-01"	"-9.8679e-01"	"-9.8855e-01"	"-9.8433e-01"	"-9.9190e-01"	"-9.8453e-01"	"-9.8616e-01"	"-9.8766e-01"	"-9.8272e-01"	"-9.9409e-01"	"-9.9096e-01"	"-9.8592e-01"	"-9.8555e-01"	"-9.9066e-01"	"-9.9287e-01"	"-9.8420e-01"	"-9.8511e-01"	"-9.9610e-01"	"-9.9055e-01"	"-9.9255e-01"	"-9.8646e-01"	"-9.8646e-01"	"-9.8953e-01"	"-9.8056e-01"	"-9.9215e-01"	"-9.8432e-01"	"-9.8675e-01"	"-9.8722e-01"	"-9.8664e-01"	"-9.8621e-01"	"-9.9074e-01"	"-9.9302e-01"	"-9.8346e-01"	"-9.8648e-01"	"-9.8765e-01"	"-9.8971e-01"	"-9.8147e-01"	"-9.9274e-01"
1	18	"sitting"	"2.7727e-01"	"-1.2869e-02"	"-1.1190e-01"	"9.0982e-01"	"1.2989e-01"	"1.6188e-01"	"7.6623e-02"	"6.9456e-03"	"2.7876e-03"	"-3.3306e-02"	"-6.8580e-02"	"8.4814e-02"	"-9.5472e-02"	"-3.9713e-02"	"-5.2303e-02"	"-9.8367e-01"	"-9.8367e-01"	"-9.8987e-01"	"-9.7763e-01"	"-9.9487e-01"	"-9.9314e-01"	"-9.7654e-01"	"-9.8300e-01"	"-9.9192e-01"	"-9.8364e-01"	"-9.8869e-01"	"-9.8996e-01"	"-9.8870e-01"	"-9.8303e-01"	"-9.8478e-01"	"-9.9041e-01"	"-9.8654e-01"	"-9.9481e-01"	"-9.9435e-01"	"-9.7493e-01"	"-9.7757e-01"	"-9.9404e-01"	"-9.8404e-01"	"-9.7834e-01"	"-9.9162e-01"	"-9.8400e-01"	"-9.9015e-01"	"-9.9196e-01"	"-9.8675e-01"	"-9.8153e-01"	"-9.9417e-01"	"-9.9422e-01"	"-9.9281e-01"	"-9.8160e-01"	"-9.8160e-01"	"-9.9116e-01"	"-9.8137e-01"	"-9.9487e-01"	"-9.9491e-01"	"-9.7498e-01"	"-9.7572e-01"	"-9.9204e-01"	"-9.8569e-01"	"-9.9014e-01"	"-9.9258e-01"	"-9.8571e-01"	"-9.8280e-01"	"-9.8223e-01"	"-9.9104e-01"	"-9.8125e-01"	"-9.9497e-01"
1	18	"standing"	"2.7846e-01"	"-1.6635e-02"	"-1.0845e-01"	"9.4757e-01"	"-2.0421e-01"	"-4.8577e-02"	"7.5354e-02"	"1.0470e-02"	"-1.8164e-03"	"-2.6587e-02"	"-7.3226e-02"	"8.4319e-02"	"-9.8717e-02"	"-4.0657e-02"	"-5.3238e-02"	"-9.7261e-01"	"-9.7261e-01"	"-9.8597e-01"	"-9.6301e-01"	"-9.8869e-01"	"-9.9041e-01"	"-9.6124e-01"	"-9.7577e-01"	"-9.8954e-01"	"-9.7524e-01"	"-9.8627e-01"	"-9.6443e-01"	"-9.8356e-01"	"-9.7429e-01"	"-9.7680e-01"	"-9.8499e-01"	"-9.7235e-01"	"-9.8896e-01"	"-9.9202e-01"	"-9.5422e-01"	"-9.6187e-01"	"-9.9427e-01"	"-9.8134e-01"	"-9.7604e-01"	"-9.8944e-01"	"-9.7528e-01"	"-9.8846e-01"	"-9.6225e-01"	"-9.8042e-01"	"-9.7282e-01"	"-9.8197e-01"	"-9.9115e-01"	"-9.8626e-01"	"-9.7229e-01"	"-9.7229e-01"	"-9.8602e-01"	"-9.5980e-01"	"-9.8852e-01"	"-9.9279e-01"	"-9.5291e-01"	"-9.5722e-01"	"-9.9029e-01"	"-9.7718e-01"	"-9.8928e-01"	"-9.6227e-01"	"-9.7880e-01"	"-9.7482e-01"	"-9.7326e-01"	"-9.8628e-01"	"-9.5911e-01"	"-9.8841e-01"
1	18	"walking"	"2.7389e-01"	"-1.7802e-02"	"-1.0422e-01"	"9.2387e-01"	"-2.5432e-01"	"-6.0931e-02"	"7.6752e-02"	"2.8275e-02"	"1.0685e-02"	"-3.9940e-02"	"-6.1373e-02"	"9.4472e-02"	"-9.6644e-02"	"-4.3377e-02"	"-5.0263e-02"	"-2.8791e-01"	"-2.8791e-01"	"-3.7927e-01"	"-5.0047e-01"	"-6.3649e-01"	"-3.7148e-01"	"-2.4361e-01"	"-4.8977e-01"	"-4.1480e-01"	"-3.6191e-01"	"-6.0115e-01"	"-6.0967e-01"	"-5.7090e-01"	"-5.3815e-01"	"-4.2439e-01"	"-4.1404e-01"	"-6.2033e-01"	"-7.1060e-01"	"-3.7601e-01"	"-2.2701e-01"	"-4.2835e-01"	"-9.8301e-01"	"-9.7531e-01"	"-9.7248e-01"	"-3.6806e-01"	"-3.2016e-01"	"-6.3333e-01"	"-7.0444e-01"	"-4.9643e-01"	"-5.1142e-01"	"-5.7813e-01"	"-6.9493e-01"	"-6.6326e-01"	"-4.6035e-01"	"-4.6035e-01"	"-4.2542e-01"	"-6.0851e-01"	"-7.2659e-01"	"-3.7807e-01"	"-2.6727e-01"	"-4.3986e-01"	"-3.7599e-01"	"-3.2026e-01"	"-6.6433e-01"	"-7.3490e-01"	"-4.6089e-01"	"-5.4841e-01"	"-5.6556e-01"	"-4.4445e-01"	"-6.6891e-01"	"-7.6941e-01"
1	18	"walking_downst."	"2.8844e-01"	"-1.6867e-02"	"-1.0339e-01"	"9.3228e-01"	"-2.2581e-01"	"-4.9364e-02"	"8.0904e-02"	"-7.5707e-04"	"-1.4177e-02"	"-5.7655e-02"	"-6.3621e-02"	"9.8747e-02"	"-8.3657e-02"	"-5.0912e-02"	"-5.7059e-02"	"-2.9353e-01"	"-2.9353e-01"	"-4.6652e-01"	"-3.8102e-01"	"-7.0166e-01"	"-3.5009e-01"	"-3.0905e-01"	"-5.0582e-01"	"-4.1273e-01"	"-4.6598e-01"	"-6.2214e-01"	"-4.8923e-01"	"-6.4153e-01"	"-4.4703e-01"	"-2.4197e-01"	"-3.8340e-01"	"-6.0474e-01"	"-7.4424e-01"	"-3.0263e-01"	"-2.5421e-01"	"-4.1861e-01"	"-9.6040e-01"	"-9.3296e-01"	"-9.2166e-01"	"-3.8722e-01"	"-4.4703e-01"	"-6.5125e-01"	"-5.0247e-01"	"-6.1723e-01"	"-4.8366e-01"	"-6.7672e-01"	"-7.5261e-01"	"-6.0566e-01"	"-2.2993e-01"	"-2.2993e-01"	"-3.8252e-01"	"-5.0800e-01"	"-7.4416e-01"	"-2.8554e-01"	"-2.7380e-01"	"-4.1826e-01"	"-4.1605e-01"	"-4.6455e-01"	"-6.7875e-01"	"-5.1395e-01"	"-6.0776e-01"	"-5.4400e-01"	"-3.4430e-01"	"-3.8657e-01"	"-5.3384e-01"	"-7.6343e-01"
1	18	"walking_upst."	"2.6540e-01"	"-2.2206e-02"	"-1.1266e-01"	"8.8333e-01"	"-3.1662e-01"	"-1.0611e-01"	"8.1240e-02"	"2.1165e-02"	"9.3590e-03"	"-4.7068e-02"	"-5.2613e-02"	"9.0674e-02"	"-8.9995e-02"	"-5.2747e-02"	"-6.9254e-02"	"-2.7915e-01"	"-2.7915e-01"	"-6.0146e-01"	"-3.6911e-01"	"-7.8165e-01"	"-4.6510e-01"	"-3.6345e-01"	"-5.2273e-01"	"-5.8941e-01"	"-5.7965e-01"	"-7.3615e-01"	"-5.9232e-01"	"-6.4982e-01"	"-5.0436e-01"	"-4.3656e-01"	"-5.7448e-01"	"-6.5403e-01"	"-8.2619e-01"	"-3.8017e-01"	"-2.1116e-01"	"-3.1437e-01"	"-9.6174e-01"	"-9.4206e-01"	"-9.0784e-01"	"-5.6320e-01"	"-5.6794e-01"	"-7.6083e-01"	"-5.9384e-01"	"-5.0730e-01"	"-4.3392e-01"	"-7.6069e-01"	"-8.2887e-01"	"-7.1895e-01"	"-3.7184e-01"	"-3.7184e-01"	"-5.7933e-01"	"-5.2806e-01"	"-8.3553e-01"	"-3.5064e-01"	"-1.9055e-01"	"-2.6957e-01"	"-5.7533e-01"	"-5.8553e-01"	"-7.8473e-01"	"-6.0071e-01"	"-4.4343e-01"	"-4.6602e-01"	"-4.3622e-01"	"-5.8793e-01"	"-5.3304e-01"	"-8.6091e-01"
1	20	"laying"	"2.3951e-01"	"-1.4441e-02"	"-1.0427e-01"	"-4.7243e-01"	"8.6488e-01"	"4.7757e-01"	"8.9272e-02"	"1.1082e-03"	"-3.0989e-03"	"-2.3176e-02"	"-9.5490e-02"	"1.2368e-01"	"-9.9503e-02"	"-3.8776e-02"	"-6.1003e-02"	"-9.6074e-01"	"-9.6074e-01"	"-9.8467e-01"	"-9.6045e-01"	"-9.8675e-01"	"-9.6573e-01"	"-9.6560e-01"	"-9.7639e-01"	"-9.8389e-01"	"-9.7722e-01"	"-9.8288e-01"	"-9.8262e-01"	"-9.7312e-01"	"-9.7228e-01"	"-9.5283e-01"	"-9.7970e-01"	"-9.6983e-01"	"-9.8112e-01"	"-9.6225e-01"	"-9.6410e-01"	"-9.7257e-01"	"-9.2867e-01"	"-9.7602e-01"	"-9.7652e-01"	"-9.8427e-01"	"-9.7700e-01"	"-9.8499e-01"	"-9.8448e-01"	"-9.7294e-01"	"-9.7241e-01"	"-9.8928e-01"	"-9.8154e-01"	"-9.8667e-01"	"-9.3949e-01"	"-9.3949e-01"	"-9.8016e-01"	"-9.6215e-01"	"-9.8108e-01"	"-9.6100e-01"	"-9.6496e-01"	"-9.7190e-01"	"-9.8621e-01"	"-9.7845e-01"	"-9.8571e-01"	"-9.8515e-01"	"-9.7309e-01"	"-9.7500e-01"	"-9.4189e-01"	"-9.7957e-01"	"-9.6421e-01"	"-9.8199e-01"
1	20	"sitting"	"2.7805e-01"	"-1.4723e-02"	"-1.0837e-01"	"9.2445e-01"	"7.3339e-02"	"1.5168e-01"	"7.4657e-02"	"5.9743e-03"	"1.6013e-03"	"-3.6406e-02"	"-6.5069e-02"	"6.4288e-02"	"-9.5997e-02"	"-4.0730e-02"	"-4.6584e-02"	"-9.5274e-01"	"-9.5274e-01"	"-9.7877e-01"	"-9.3957e-01"	"-9.8301e-01"	"-9.8120e-01"	"-9.4520e-01"	"-9.4760e-01"	"-9.8224e-01"	"-9.7116e-01"	"-9.7321e-01"	"-9.6991e-01"	"-9.6464e-01"	"-9.5096e-01"	"-9.4691e-01"	"-9.7173e-01"	"-9.5340e-01"	"-9.7611e-01"	"-9.8308e-01"	"-9.3612e-01"	"-9.2911e-01"	"-9.8583e-01"	"-9.6698e-01"	"-9.3585e-01"	"-9.8208e-01"	"-9.7090e-01"	"-9.7652e-01"	"-9.7631e-01"	"-9.6010e-01"	"-9.4577e-01"	"-9.7741e-01"	"-9.7968e-01"	"-9.7974e-01"	"-9.3776e-01"	"-9.3776e-01"	"-9.7254e-01"	"-9.4107e-01"	"-9.7508e-01"	"-9.8398e-01"	"-9.3503e-01"	"-9.2495e-01"	"-9.8357e-01"	"-9.7278e-01"	"-9.7846e-01"	"-9.7843e-01"	"-9.5802e-01"	"-9.4918e-01"	"-9.4215e-01"	"-9.7260e-01"	"-9.4373e-01"	"-9.7523e-01"
